size smiles jnk3 sa qed sa max_or_val 
31 Cc1ccc(Nc2nc(Nc3ccc(N4CCCC4)cc3)ncc2C(F)(F)F)cc1C 0.67 0.8546825721716063 0.5077804060935897 0.8546825721716063 0
30 FC(F)(F)c1cnc(Nc2ccc(N3CCCC3)cc2)nc1Nc1cccc(Cl)c1 0.68 0.857847488709869 0.49874258331676297 0.857847488709869 0
24 Fc1ccc(-c2ncn(C3CCCCC3)c2-c2ccncc2)cc1 0.34 0.8656674517776829 0.6588425134898536 0.8656674517776829 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.8821011326602817 0.6167643952262964 0.8821011326602817 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.8930635420315812 0.6981404318925082 0.8930635420315812 1
28 Clc1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.84 0.8919249903470505 0.3763679210200952 0.8919249903470505 1
33 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl 0.92 0.841437634631878 0.4808226398717622 0.841437634631878 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.8821011326602817 0.6167643952262964 0.8821011326602817 0
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.87 0.8820196592041601 0.644469381672002 0.8820196592041601 0
28 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1OC 0.78 0.8644253869556903 0.5407833921411609 0.8644253869556903 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.8930635420315812 0.6981404318925082 0.8930635420315812 0
30 NC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2F)ccn1 0.98 0.8527849365333634 0.5777791926338729 0.8527849365333634 0
32 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Nc3ccc(Cl)cc3)cc2)ncc1Cl 0.98 0.8669694682362005 0.2624390527663995 0.8669694682362005 0
32 COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCOCC1 0.96 0.8458953879686418 0.4960863475336107 0.8458953879686418 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.95 0.8815416527036185 0.644469381672002 0.8815416527036185 0
28 Clc1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.81 0.8686204875327915 0.6031159457585014 0.8686204875327915 0
28 Clc1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.84 0.8919249903470505 0.3763679210200952 0.8919249903470505 0
29 Nc1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.82 0.8759209916258468 0.31938730922426006 0.8759209916258468 0
34 Clc1ccccc1Nc1nc(Nc2ccc(-c3cccc(-c4ccccc4)c3)cc2)ncc1Cl 0.84 0.8744297418675282 0.2539168851694711 0.8744297418675282 0
34 Clc1ccccc1Nc1nc(Nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)ncc1Cl 0.84 0.878431741867528 0.2539168851694711 0.878431741867528 0
27 COc1cc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)ccc1C(N)=O 0.86 0.8668195624948307 0.5637366612000906 0.8668195624948307 0
29 Fc1cccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)c1 0.83 0.8790616509665061 0.35890848902658296 0.8790616509665061 0
30 Clc1ccc(Nc2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.79 0.8772146447561752 0.2777347466662308 0.8772146447561752 0
21 COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1 0.59 0.8846837002938616 0.8788486956179424 0.8846837002938616 1
21 COc1ccc2c(c1)C(=Cc1ccccc1OC)C(=O)N2 0.55 0.8905244695246307 0.8788486956179424 0.8905244695246307 1
19 COc1ccccc1C=C1C(=O)Nc2ccccc21 0.48 0.9016757428717901 0.8323372385397101 0.9016757428717901 1
21 COc1ccc(C=C2C(=O)Nc3ccc(OC)cc32)cc1 0.48 0.8962567772169384 0.8788486956179424 0.8962567772169384 1
21 COc1ccccc1C=C1C(=O)Nc2ccc(C=O)cc21 0.51 0.866723956704118 0.6938060607491692 0.866723956704118 0
21 COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1 0.59 0.8846837002938616 0.8788486956179424 0.8846837002938616 0
21 COc1ccc2c(c1)C(=Cc1ccccc1OC)C(=O)N2 0.55 0.8905244695246307 0.8788486956179424 0.8905244695246307 0
22 COc1ccc(C=C2C(=O)Nc3ccc(OC)cc32)c(O)c1 0.51 0.8685877549086675 0.8548119473096778 0.8685877549086675 0
22 COc1ccc2c(c1)C(=Cc1ccc(O)c(OC)c1)C(=O)N2 0.57 0.8765366382833574 0.8548119473096778 0.8765366382833574 0
39 Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1 0.71 0.832098496805265 0.30878428664193475 0.832098496805265 1
39 Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1 0.71 0.832098496805265 0.30878428664193475 0.832098496805265 0
32 COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC 0.67 0.8453124503377106 0.38787036915829415 0.8453124503377106 1
32 COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC 0.67 0.8453124503377106 0.38787036915829415 0.8453124503377106 0
34 CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 1
34 CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
34 CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
34 CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
34 CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
34 CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
34 CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1 0.74 0.747018369021523 0.45729335341237065 0.747018369021523 0
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.67 0.8372342061500712 0.5003390334672705 0.8372342061500712 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.67 0.8372342061500712 0.5003390334672705 0.8372342061500712 0
37 O=C(O)c1cccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccc(-c5ccccc5)cc4F)n3)cc2)c1 0.79 0.8572989895386216 0.20699903747162343 0.8572989895386216 1
31 O=C(O)c1ccc(Nc2nc(Nc3ccc(-c4ccc(Cl)cc4)cc3)ncc2Cl)cc1 0.68 0.8813490843111522 0.3048673921437697 0.8813490843111522 1
25 Cc1ccccc1Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1 0.61 0.8849386191174864 0.64368562943538 0.8849386191174864 1
32 Clc1cnc(Nc2ccc(-c3ccccc3)cc2)nc1Nc1ccc(N2CCCC2)cc1 0.73 0.8775739674440862 0.3410855778782083 0.8775739674440862 1
37 O=C(O)c1cccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccc(-c5ccccc5)cc4F)n3)cc2)c1 0.79 0.8572989895386216 0.20699903747162343 0.8572989895386216 0
31 O=C(O)c1ccc(Nc2nc(Nc3ccc(-c4ccc(Cl)cc4)cc3)ncc2Cl)cc1 0.68 0.8813490843111522 0.3048673921437697 0.8813490843111522 0
31 COc1cc(-c2cccc(F)c2)ccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.68 0.8683786435159921 0.32528007447160867 0.8683786435159921 0
34 CNc1ccc(Nc2nc(Nc3ccc(-c4cccc(F)c4)cc3OC)ncc2Cl)c(OC)c1 0.61 0.8423847601070206 0.26654923511584167 0.8423847601070206 0
34 COc1cc(C(N)=O)ccc1Nc1ccnc(Nc2ccc(-c3ccccc3F)cc2OC)c1 0.6 0.8544217149048 0.3229266393086183 0.8544217149048 0
39 COc1ccc(Nc2ccc(Nc3nc(Nc4ccc(-c5ccccc5)cc4F)ncc3Cl)c(OC)c2)cc1 0.65 0.8461515394484623 0.1734571576667881 0.8461515394484623 0
32 COc1cc(-c2ccc(Cl)cc2)ccc1Nc1ncc(Cl)c(Nc2ccccc2OC)n1 0.56 0.8692545852930564 0.3064921952661483 0.8692545852930564 0
38 COc1ccccc1-c1ccc(Nc2ncc(Cl)c(Nc3ccc(-c4cccc(F)c4)cc3Cl)n2)c(Cl)c1 0.65 0.8389949294222043 0.20579639584318715 0.8389949294222043 0
34 COc1cc(-c2ccc(Cl)cc2)ccc1Nc1nc(Nc2ccc(C(C)(C)C)cc2)ncc1Cl 0.64 0.8582290239188102 0.2832819322374101 0.8582290239188102 0
32 COc1cc(-c2ccccc2OC)ccc1Nc1ncc(Cl)c(Nc2ccc(Cl)cc2)n1 0.6 0.8684075953265012 0.3064921952661483 0.8684075953265012 0
31 COc1cc(F)ccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl 0.7 0.8713173662664003 0.30718546099485533 0.8713173662664003 0
37 COc1cc(-c2ccc(F)cc2)ccc1Nc1ncc(Cl)c(Nc2ccc(-c3ccc(F)cc3)cc2)n1 0.66 0.8594312684746386 0.22887626206856465 0.8594312684746386 0
25 Cc1ccccc1Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1 0.61 0.8849386191174864 0.64368562943538 0.8849386191174864 0
31 CN(C)c1ccc(Nc2nc(Nc3ccc(-c4ccccc4F)cc3)ncc2Cl)cc1 0.62 0.8693587645185852 0.3637129838226652 0.8693587645185852 0
38 COc1ccccc1Oc1ccc(Nc2nc(Nc3ccc(Oc4ccccc4)cc3F)ncc2Cl)cc1 0.67 0.8527448833281215 0.19887763061753264 0.8527448833281215 0
31 COc1cc(Oc2ccccc2)ccc1Nc1ncc(Cl)c(Nc2ccc(I)cc2)n1 0.64 0.8603556568646911 0.2437097234032685 0.8603556568646911 0
33 COc1cc(Oc2ccccc2)ccc1Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1 0.64 0.8642122095306632 0.31658742571118986 0.8642122095306632 0
38 COc1ccc(-c2ccc(Nc3nc(Nc4ccc(Oc5ccccc5)cc4OC)ncc3Cl)cc2)cc1 0.66 0.859632755815994 0.20154266891988665 0.859632755815994 0
37 COc1cc(Oc2ccccc2)ccc1Nc1ncc(Cl)c(Nc2ccc(-c3ccc(F)cc3)cc2)n1 0.65 0.8605128750992359 0.21811210548352622 0.8605128750992359 0
34 COc1cc(Oc2ccccc2)ccc1Nc1ncc(Cl)c(Nc2ccc(OC(C)C)cc2)n1 0.59 0.8595093745205893 0.26407945332341326 0.8595093745205893 0
32 COc1cccc(-c2ccc(Nc3nc(Nc4ccc(Cl)cc4OC)ncc3Cl)cc2)c1 0.67 0.8680654548582739 0.3064921952661483 0.8680654548582739 0
32 Clc1cnc(Nc2ccc(-c3ccccc3)cc2)nc1Nc1ccc(N2CCCC2)cc1 0.73 0.8775739674440862 0.3410855778782083 0.8775739674440862 0
31 COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccc(-c3cccc(Cl)c3)cc2)n1 0.65 0.8673909166361303 0.3252800744716085 0.8673909166361303 0
32 COc1ccc(Nc2nc(Nc3ccc(Oc4ccccc4)cc3OC)ncc2Cl)cc1 0.68 0.8736705866596188 0.32141416401279693 0.8736705866596188 0
20 Fc1ccc(Nc2cc(-c3ccccc3)ccn2)cc1 0.97 0.9275930443191029 0.7455607974810464 0.9275930443191029 1
26 Nc1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1 0.85 0.9049337641299674 0.5059491053812604 0.9049337641299674 0
27 Nc1ccc(-c2ccnc(Nc3ccc(-c4ccc(F)cc4)cc3)c2)cc1 0.96 0.8982127055276806 0.4494435154864227 0.8982127055276806 0
26 Oc1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1 0.75 0.9071769209731243 0.5323295309486215 0.9071769209731243 0
33 Fc1ccc(-c2ccc(-c3ccc(Nc4nccc(-c5cccc(Cl)c5)n4)cc3)cc2)cc1 0.66 0.8865400512602848 0.2937570094204453 0.8865400512602848 0
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.85 0.9159177818407301 0.7837517154076079 0.9159177818407301 0
24 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.9000443670037104 0.7446314799831821 0.9000443670037104 0
31 c1ccc(-c2ccc(Nc3cc(-c4ccc(-c5ccccc5)cc4)ccn3)cc2)cc1 0.92 0.9180208304065016 0.32623113174150536 0.9180208304065016 0
26 Fc1ccc(Nc2cc(-c3ccc(-c4ccccc4)cc3)ccn2)cc1 0.97 0.9153833145795177 0.47149158936476476 0.9153833145795177 0
20 Fc1ccc(Nc2cc(-c3ccccc3)ccn2)cc1 0.97 0.9275930443191029 0.7455607974810464 0.9275930443191029 0
24 COc1ccc(Nc2ncc(F)c(Nc3ccccc3F)n2)cc1 0.76 0.8924836089212133 0.7330645341909922 0.8924836089212133 1
23 COc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.6 0.9049762543359857 0.7423816573436289 0.9049762543359857 1
24 COc1ccc(Nc2ncc(F)c(Nc3ccccc3F)n2)cc1 0.76 0.8924836089212133 0.7330645341909922 0.8924836089212133 0
25 O=C(O)c1ccc(Nc2ncc(F)c(Nc3cccc(Br)c3)n2)cc1 0.72 0.8793314685216035 0.579021501192858 0.8793314685216035 0
29 COc1ccccc1Nc1nc(Nc2ccc(/C=C/C(=O)NO)cc2)ncc1F 0.66 0.8527678868992482 0.27478937674100107 0.8527678868992482 0
36 Fc1ccccc1-c1cccc(Nc2ncc(F)c(Nc3ccc(Oc4ccc(Br)cn4)cc3)n2)c1 0.6 0.8414076960181193 0.2166492766690967 0.8414076960181193 0
36 Fc1ccc(-c2cccc(Nc3ncc(F)c(Nc4ccc(Oc5ccnc(Cl)c5)cc4)n3)c2)cc1 0.59 0.8425846923551154 0.22206104397668652 0.8425846923551154 0
26 Fc1cnc(Nc2ccc(-n3cccn3)cc2)nc1Nc1ccccc1 0.73 0.8717857121819154 0.5641986472829318 0.8717857121819154 0
32 COc1ccc(Nc2ncc(F)c(Nc3ccc(-c4ccccc4C(C)C)cc3)n2)cc1 0.58 0.8694970602094446 0.33516127447726163 0.8694970602094446 0
31 COc1ccc(Nc2nc(Nc3ccc(-c4ccc(OC)cc4)cc3)ncc2Cl)cc1 0.69 0.8874481354971695 0.3568067490973828 0.8874481354971695 0
29 COc1ccc(Nc2ncc(F)c(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.69 0.8725895889109145 0.65480622963354 0.8725895889109145 0
24 COc1ccc(Nc2nc(Nc3ccc(F)cc3)ncc2F)cc1 0.59 0.8972974327785153 0.7330645341909922 0.8972974327785153 0
27 COc1ccc(Nc2nc(Nc3ccc4ccccc4c3)ncc2F)cc1 0.63 0.8885011183806506 0.5079996246603833 0.8885011183806506 0
31 COc1ccc(Nc2nc(Nc3ccc(-c4ccc(OC)cc4)cc3)ncc2F)cc1 0.63 0.8870035201125541 0.3976145834752904 0.8870035201125541 0
23 COc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.6 0.9049762543359857 0.7423816573436289 0.9049762543359857 0
30 COc1ccc(Nc2nc(Nc3ccc(-c4cccc(N)c4)cc3)ncc2F)cc1 0.59 0.8755875890532574 0.37721683216651397 0.8755875890532574 0
24 COc1ccc(Nc2nc(Nc3cccc(F)c3)ncc2F)cc1 0.68 0.8910891830572218 0.7330645341909922 0.8910891830572218 0
25 Fc1cnc(Nc2ccccc2)nc1Nc1ccc(N2CCC2)cc1 0.72 0.8897458350156148 0.727418822063097 0.8897458350156148 0
25 Fc1cnc(Nc2ccc(N3CCC3)cc2)nc1Nc1ccccc1 0.72 0.8897458350156148 0.7274188220630972 0.8897458350156148 0
28 O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl 0.48 0.8053568377833437 0.4261443688183634 0.8053568377833437 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.64 0.7484050075771911 0.37055423436063634 0.7484050075771911 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.64 0.7484050075771911 0.37055423436063634 0.7484050075771911 0
26 CC(C)c1c2cc(-c3ccnc(Nc4ccccc4)c3)ccc2nn1C 0.69 0.8464369968972003 0.5321580293867283 0.8464369968972003 1
26 CC(C)c1c2cc(-c3ccnc(Nc4ccccc4)c3)ccc2nn1C 0.69 0.8464369968972003 0.5321580293867283 0.8464369968972003 0
31 CCc1[nH]nc2ccc(-c3ccnc(N[C@H]4CC[C@H](NC5CCOCC5)CC4)c3)cc12 0.56 0.80064178469821 0.5409447304209024 0.80064178469821 0
30 CCNC(=O)[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(CC)c4c3)n2)CC1 0.62 0.816848383164252 0.6520013715983963 0.816848383164252 0
28 CC[C@H]1CC[C@@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.6 0.8112011488836358 0.6345944901001718 0.8112011488836358 0
30 CC(C)c1c2cc(-c3ccnc(Nc4ccc5ccccc5c4)n3)ccc2nn1C 0.52 0.8349433803883589 0.40370935287459275 0.8349433803883589 0
33 CCc1c2cc(-c3ccnc(N[C@H]4CC[C@H](Nc5ccccc5F)CC4)n3)ccc2nn1C 0.57 0.816053879571149 0.40711228186966253 0.816053879571149 0
30 CCc1[nH]nc2ccc(-c3ccnc(N[C@H]4CC[C@H](C(=O)N5CCC5)CC4)n3)cc12 0.69 0.818782991352108 0.6756749131811198 0.818782991352108 0
30 N#Cc1cc2cnc(Nc3ccc(Nc4ccccc4C(N)=O)cc3)nc2[nH]c1=O 0.74 0.8354861291392073 0.40425017872138463 0.8354861291392073 1
26 Cn1c(=O)ccc2cnc(Nc3ccc(-c4cccc(F)c4)cc3)nc21 0.66 0.8688150481792515 0.6115444870434545 0.8688150481792515 1
24 O=c1ccc2cnc(Nc3ccc(-c4ccccc4)cc3)nc2[nH]1 0.61 0.8796934539445304 0.6042882247603478 0.8796934539445304 1
26 Cn1c(=O)ccc2cnc(Nc3ccc(-c4cccc(F)c4)cc3)nc21 0.66 0.8688150481792515 0.6115444870434545 0.8688150481792515 0
24 O=c1ccc2cnc(Nc3ccc(-c4ccccc4)cc3)nc2[nH]1 0.61 0.8796934539445304 0.6042882247603478 0.8796934539445304 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.62 0.852995360832264 0.7596018160441489 0.852995360832264 0
30 N#Cc1cc2cnc(Nc3ccc(Nc4ccccc4C(N)=O)cc3)nc2[nH]c1=O 0.74 0.8354861291392073 0.40425017872138463 0.8354861291392073 0
26 O=c1[nH]c2nc(Nc3ccc(-c4ccc(F)cc4)cc3)ncc2cc1Br 0.63 0.8558464327946361 0.5159004166953274 0.8558464327946361 0
27 Cn1c(=O)c(F)cc2cnc(Nc3ccc(-c4ccc(F)cc4)cc3)nc21 0.64 0.8619992354534511 0.5965578478812461 0.8619992354534511 0
26 Cc1cc2cnc(Nc3ccc(-c4ccc(F)cc4)cc3)nc2[nH]c1=O 0.65 0.866270227666431 0.5838274012691835 0.866270227666431 0
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.8499172020254052 0.5209687742410436 0.8499172020254052 1
34 C#Cc1cccc(Nc2ncnc3cc(OCCOc4ccccc4)c(OCCOC)cc23)c1 0.6 0.8390391264829127 0.25625872468669664 0.8390391264829127 0
33 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(Oc4ccc(OC)cc4)cc23)c1 0.6 0.8395668603403799 0.2832878503897985 0.8395668603403799 0
26 C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCOC)cc23)c1 0.69 0.8499172020254052 0.5209687742410436 0.8499172020254052 0
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.8499172020254052 0.5209687742410436 0.8499172020254052 0
30 c1ccc(Nc2ncc3ncnc(Nc4ccc(-c5ccccc5)cc4)c3n2)cc1 0.64 0.8758574151658421 0.40831145741910135 0.8758574151658421 1
29 COc1ccc(Nc2ncc3ncnc(Nc4ccccc4C(N)=O)c3n2)cc1 0.71 0.8577556070104622 0.4605235808951324 0.8577556070104622 1
27 COc1ccc(Nc2ncc3ncnc(Nc4ccccc4F)c3n2)cc1 0.69 0.866456132986298 0.5537586635302898 0.866456132986298 1
25 Clc1ccc(Nc2ncc3ncnc(-c4ccc(Cl)cc4)c3n2)cc1 0.64 0.8696727054054989 0.5426892271938228 0.8696727054054989 1
25 Fc1ccc(Nc2ncc3ncnc(-c4ccc(F)cc4)c3n2)cc1 0.66 0.8685844019281544 0.6103338803279081 0.8685844019281544 1
30 c1ccc(Nc2ncc3ncnc(Nc4ccc(-c5ccccc5)cc4)c3n2)cc1 0.64 0.8758574151658421 0.40831145741910135 0.8758574151658421 0
27 COc1ccc(Nc2ncnc3cnc(Nc4ccccc4F)nc23)cc1 0.67 0.8660236110778268 0.5537586635302898 0.8660236110778268 0
29 COc1ccc(Nc2ncc3ncnc(Nc4ccccc4C(N)=O)c3n2)cc1 0.71 0.8577556070104622 0.4605235808951324 0.8577556070104622 0
27 NC(=O)c1ccccc1Nc1ncnc2cnc(Nc3ccccc3)nc12 0.59 0.8626991709609815 0.5021473914106825 0.8626991709609815 0
26 Clc1ccc(Nc2ncc3ncnc(Nc4ccc(Cl)cc4)c3n2)cc1 0.53 0.8700933045895078 0.5037013026998947 0.8700933045895078 0
31 Fc1cccc(Nc2ncnc3cnc(Nc4ccc(-c5ccccc5)cc4)nc23)c1 0.65 0.8645575037617552 0.3877565759070846 0.8645575037617552 0
27 COc1ccc(Nc2ncc3ncnc(Nc4ccccc4F)c3n2)cc1 0.69 0.866456132986298 0.5537586635302898 0.866456132986298 0
25 Clc1ccc(Nc2ncc3ncnc(-c4ccc(Cl)cc4)c3n2)cc1 0.64 0.8696727054054989 0.5426892271938228 0.8696727054054989 0
27 COc1cccc(Nc2ncnc3cnc(Nc4ccc(F)cc4)nc23)c1 0.65 0.8656037473972036 0.5537586635302898 0.8656037473972036 0
25 Fc1ccc(Nc2ncc3ncnc(-c4ccc(F)cc4)c3n2)cc1 0.66 0.8685844019281544 0.6103338803279081 0.8685844019281544 0
27 Cc1nc(-c2ccnc(Nc3ccc(F)cc3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.8601202580206275 0.5061452016016716 0.8601202580206275 1
32 Fc1ccc(-c2nc(-c3ccnc(Nc4ccccc4)c3)c(-c3ccc(F)cc3)[nH]2)cc1 0.86 0.8631324014177272 0.32519066332220775 0.8631324014177272 1
31 Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccnc(Nc3ccccc3)c2)cc1 0.84 0.8703830890460361 0.34188609967981315 0.8703830890460361 1
31 Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccnc(Nc3ccccc3)c2)cc1 0.84 0.8703830890460361 0.34188609967981315 0.8703830890460361 0
27 Cc1nc(-c2ccnc(Nc3ccc(F)cc3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.8601202580206275 0.5061452016016716 0.8601202580206275 0
32 Fc1ccc(-c2nc(-c3ccnc(Nc4ccccc4)c3)c(-c3ccc(F)cc3)[nH]2)cc1 0.86 0.8631324014177272 0.32519066332220775 0.8631324014177272 0
28 O=C(O)c1ccc(Nc2cc(-c3nc[nH]c3-c3ccc(F)cc3)ccn2)cc1 0.8 0.8538929888646424 0.470166179392309 0.8538929888646424 0
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.8965055337027109 0.52897265155875 0.8965055337027109 1
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.8965055337027109 0.52897265155875 0.8965055337027109 0
20 Fc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.61 0.9150681421026753 0.7766543901704422 0.9150681421026753 1
21 Fc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.62 0.9058244653211839 0.7837517154076078 0.9058244653211839 1
29 NC(=O)c1cccc(-c2cc(Nc3ccc(-c4ccc(F)cc4)cc3)ncn2)c1 0.57 0.882510368915224 0.5182430272154328 0.882510368915224 0
35 O=C(Oc1cccc(-c2cc(Nc3ccc(Oc4ccccc4)cc3)ncn2)c1)c1ccccc1 0.51 0.874030455876794 0.21081191290747844 0.874030455876794 0
20 Fc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.61 0.9150681421026753 0.7766543901704422 0.9150681421026753 0
28 COc1cccc(-c2cc(Nc3ccc(-c4ccc(F)cc4)cc3)ncn2)c1 0.58 0.8927341835928289 0.48862999441504573 0.8927341835928289 0
29 O=C(O)c1cccc(-c2cc(Nc3ccc(-c4ccc(F)cc4)cc3)ncn2)c1 0.59 0.8859272187320738 0.4816179122450361 0.8859272187320738 0
26 O=C(O)c1cccc(-c2cc(Nc3ccc(N4CCC4)cc3)ncn2)c1 0.57 0.8813340225382257 0.7316120635346179 0.8813340225382257 0
32 Fc1ccc(-c2cc(Nc3ccc(-c4cccc(-c5ccccc5)c4)cc3)ncn2)cc1 0.59 0.8874126718975275 0.3245556223340979 0.8874126718975275 0
28 O=C(O)c1cccc(-c2cc(Nc3ccc(-c4ccccc4)cc3)ncn2)c1 0.57 0.893866266144424 0.5036369297498102 0.893866266144424 0
23 NC(=O)c1ccc(Nc2cc(-c3ccccc3F)ncn2)cc1 0.53 0.8892643453494498 0.77565064862791 0.8892643453494498 0
24 N#Cc1ccc(Nc2cc(-c3cccc(C(=O)O)c3)ncn2)cc1 0.52 0.8775881797127405 0.7644781703734299 0.8775881797127405 0
23 O=C(O)c1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.61 0.894174834859939 0.7678842537177081 0.894174834859939 0
34 O=C(O)c1cccc(-c2cc(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ncn2)c1 0.57 0.8800235880213741 0.2978998989380651 0.8800235880213741 0
23 Fc1ccc(-c2cc(Nc3ccc(C4CC4)cc3)ncn2)cc1 0.58 0.8914056458400039 0.7444015601317585 0.8914056458400039 0
27 Fc1ccc(-c2cc(Nc3ccc(Oc4ccccc4)cc3)ncn2)cc1 0.61 0.8990049572316727 0.48888203419511106 0.8990049572316727 0
