size smiles gsk3b qed sa qed sa max_or_val 
22 CN(C)c1ccc(Nc2nccc(-c3cccn3C)n2)cc1 0.85 0.8015230199389494 0.8619855610451833 0.8015230199389494 0.8619855610451833 0
24 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.79 0.7984704065897164 0.9055779233024841 0.7984704065897164 0.9055779233024841 0
20 Clc1ccccc1Nc1nccc(-c2cccnc2)n1 0.81 0.7904963744612046 0.8953096023373559 0.7904963744612046 0.8953096023373559 0
21 COc1cccc(Nc2nccc(-c3cccnc3)n2)c1 0.8 0.7931604228731318 0.8969807887967564 0.7931604228731318 0.8969807887967564 0
22 COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.84 0.7889554290234893 0.9174110799707024 0.7889554290234893 0.9174110799707024 0
23 CS(=O)(=O)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.88 0.7966994243525549 0.9003839257690301 0.7966994243525549 0.9003839257690301 0
22 COc1ccc(-c2ccnc(Nc3cccc(F)c3)n2)cn1 0.87 0.7989513081836566 0.8801788684322407 0.7989513081836566 0.8801788684322407 0
21 COc1cccc(Nc2nccc(-c3cccn3C)n2)c1 0.93 0.796835816902816 0.8731924350563668 0.796835816902816 0.8731924350563668 0
20 Cn1cccc1-c1ccnc(Nc2ccc(Cl)cc2)n1 0.89 0.7935590249411513 0.8765431904324869 0.7935590249411513 0.8765431904324869 0
22 COc1ccc(Nc2nccc(-c3cccn3C)n2)cc1F 0.87 0.802051323583129 0.8635635830232052 0.802051323583129 0.8635635830232052 0
22 COc1cccc(-c2ccnc(Nc3cccc(F)c3)n2)c1 0.88 0.7889554290234893 0.9043243011245483 0.7889554290234893 0.9043243011245483 0
21 Cc1ccc(Nc2nccc(-c3ccccn3)n2)cc1F 0.79 0.7938800684062471 0.8862390933161398 0.7938800684062471 0.8862390933161398 0
26 Clc1ccc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)cc1 0.91 0.4716253060720131 0.9142981996944032 0.4716253060720131 0.9142981996944032 1
22 Fc1cnc(Nc2ccc(Cl)cc2)nc1Nc1ccccc1 0.84 0.7289143504246572 0.9039243011245485 0.7289143504246572 0.9039243011245485 1
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 1
20 CNc1nc(Nc2ccc(CCOC)cc2)ncc1F 0.72 0.848934264253577 0.8729836250734659 0.848934264253577 0.8729836250734659 1
27 CCS(=O)(=O)Nc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.77 0.5696190426084313 0.8709097249639406 0.5696190426084313 0.8709097249639406 0
31 CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(Nc4ccccc4)n3)cc2)CC1 0.65 0.6305711001738086 0.8727250585740927 0.6305711001738086 0.8727250585740927 0
26 NC(=O)Nc1ccc(Nc2ncc(F)c(Nc3cccc(Cl)c3)n2)cc1 0.71 0.5356142485893777 0.8745498534460567 0.5356142485893777 0.8745498534460567 0
23 CNc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.78 0.6608265959232067 0.8822628215001647 0.6608265959232067 0.8822628215001647 0
22 Fc1cnc(Nc2ccc(Cl)cc2)nc1Nc1ccccc1 0.84 0.7289143504246572 0.9039243011245485 0.7289143504246572 0.9039243011245485 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 0
25 O=C(O)c1cccc(Nc2nc(Nc3ccc(Cl)cc3)ncc2F)c1 0.79 0.6240699505420249 0.8861349354771831 0.6240699505420249 0.8861349354771831 0
24 CC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.81 0.6853624463660593 0.8959881797127404 0.6853624463660593 0.8959881797127404 0
26 COCCOc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.76 0.5930428468995331 0.8815390535773621 0.5930428468995331 0.8815390535773621 0
25 CNCc1cccc(Nc2nc(Nc3ccc(F)cc3)ncc2F)c1 0.78 0.6333822820153859 0.8755643925615697 0.6333822820153859 0.8755643925615697 0
24 NC(=O)c1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.81 0.6702732523594236 0.8887531741386044 0.6702732523594236 0.8887531741386044 0
23 Cc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1C 0.69 0.7319674909419609 0.8944091005942048 0.7319674909419609 0.8944091005942048 0
27 CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccc(Cl)c(Cl)c3)n2)cc1 0.74 0.6080230396659535 0.8685237136419293 0.6080230396659535 0.8685237136419293 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)cc1 0.81 0.568336398063237 0.8724393775140195 0.568336398063237 0.8724393775140195 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(F)c3)n2)cc1 0.84 0.6617366011050438 0.8801009159755578 0.6617366011050438 0.8801009159755578 0
27 CN(C)Cc1cccc(Nc2ncc(F)c(Nc3cccc(CN)c3)n2)c1 0.72 0.5926534045198923 0.8579087259629414 0.5926534045198923 0.8579087259629414 0
27 CN(C)c1cccc(Nc2nc(Nc3ccc(C(=O)O)cc3)ncc2F)c1 0.75 0.6092001486797427 0.8679519511587984 0.6092001486797427 0.8679519511587984 0
20 CNc1nc(Nc2ccc(CCOC)cc2)ncc1F 0.72 0.848934264253577 0.8729836250734659 0.848934264253577 0.8729836250734659 0
25 CNc1ccc(Nc2ncc(F)c(Nc3cccc(OC)c3)n2)cc1 0.68 0.6265048404137167 0.8778913156384927 0.6265048404137167 0.8778913156384927 0
25 Fc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1Nc1ccccc1 0.84 0.6425615143693083 0.8845650546537812 0.6425615143693083 0.8845650546537812 0
24 OCc1ccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)cc1 0.69 0.5750576188112702 0.8721879567473001 0.5750576188112702 0.8721879567473001 0
27 COC(=O)c1ccc(Nc2ncc(F)c(Nc3ccc(CN)cc3)n2)cc1 0.75 0.5742600790822615 0.8769820526362682 0.5742600790822615 0.8769820526362682 0
27 CN(C)C(=O)c1ccc(Nc2nc(Nc3cccc(Br)c3)ncc2F)cc1 0.72 0.6209947998628482 0.8684608580413895 0.6209947998628482 0.8684608580413895 0
25 CC(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)cc1 0.7 0.6093699971505716 0.8748692800058938 0.6093699971505716 0.8748692800058938 0
26 CN(CC(=O)O)C(=O)c1ccc(Nc2ncc(F)c(NC3CC3)n2)cc1 0.72 0.6946299417751589 0.85605505672626 0.6946299417751589 0.85605505672626 0
27 COC(=O)Cc1ccc(Nc2ncc(F)c(Nc3cccc(Br)c3)n2)cc1 0.7 0.5568769553657681 0.8679860486402643 0.5568769553657681 0.8679860486402643 0
24 COc1ccc(Nc2ncc(F)c(Nc3cccc(Br)c3)n2)cc1 0.72 0.6519338171243444 0.8860985476057172 0.6519338171243444 0.8860985476057172 0
29 COCCc1cccc(Nc2nc(Nc3ccc(CC(=O)O)cc3)ncc2F)c1 0.72 0.5043935206942957 0.8622292400039746 0.5043935206942957 0.8622292400039746 0
28 O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl 0.68 0.4261443688183634 0.8053568377833437 0.4261443688183634 0.8053568377833437 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.74 0.37055423436063634 0.7484050075771911 0.37055423436063634 0.7484050075771911 1
26 CC(C)c1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.61 0.7278065001679979 0.8235756635638667 0.7278065001679979 0.8235756635638667 1
25 CC(C)c1c2cc(-c3ccnc(NC4CCCC4)n3)ccc2nn1C 0.61 0.7620539821666104 0.8232011446983218 0.7620539821666104 0.8232011446983218 1
23 CC(C)c1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.6 0.7977253485192223 0.8218349101692453 0.7977253485192223 0.8218349101692453 1
25 CC(C)c1c2cc(-c3ccnc(NC4CCCC4)n3)ccc2nn1C 0.61 0.7620539821666104 0.8232011446983218 0.7620539821666104 0.8232011446983218 0
27 CC(C)c1c2cc(-c3ccnc(NC4CCC(N)CC4)n3)ccc2nn1C 0.59 0.7350297833982004 0.8042152194694351 0.7350297833982004 0.8042152194694351 0
26 CC(C)c1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.61 0.7278065001679979 0.8235756635638667 0.7278065001679979 0.8235756635638667 0
23 CC(C)c1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.6 0.7977253485192223 0.8218349101692453 0.7977253485192223 0.8218349101692453 0
20 CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21 0.74 0.7911169925142278 0.8792545962680306 0.7911169925142278 0.8792545962680306 1
21 O=c1ccc2cnc(Nc3ccccc3)nc2n1C1CC1 0.76 0.7999672369187971 0.8732229520803264 0.7999672369187971 0.8732229520803264 1
23 CCn1c(=O)c(C#N)cc2cnc(Nc3ccc(F)cc3)nc21 0.55 0.80358784396766 0.8510746734828548 0.80358784396766 0.8510746734828548 1
21 COc1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.69 0.7961951900746086 0.877519597729759 0.7961951900746086 0.877519597729759 1
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.67 0.8023387152807574 0.8698237859088904 0.8023387152807574 0.8698237859088904 1
22 CN(C)c1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.71 0.8018015038294973 0.8595999137176005 0.8018015038294973 0.8595999137176005 1
21 CCc1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.64 0.800914443323038 0.8719780592682205 0.800914443323038 0.8719780592682205 1
23 N#Cc1cc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O 0.64 0.8039845004514604 0.8484354409205452 0.8039845004514604 0.8484354409205452 1
20 CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21 0.74 0.7911169925142278 0.8792545962680306 0.7911169925142278 0.8792545962680306 0
21 O=c1ccc2cnc(Nc3ccccc3)nc2n1C1CC1 0.76 0.7999672369187971 0.8732229520803264 0.7999672369187971 0.8732229520803264 0
23 N#Cc1cc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O 0.64 0.8039845004514604 0.8484354409205452 0.8039845004514604 0.8484354409205452 0
23 CCn1c(=O)c(C#N)cc2cnc(Nc3ccc(F)cc3)nc21 0.55 0.80358784396766 0.8510746734828548 0.80358784396766 0.8510746734828548 0
23 O=c1ccc2cnc(Nc3ccccc3)nc2n1C1CCCC1 0.66 0.8021246955243527 0.8695285370401121 0.8021246955243527 0.8695285370401121 0
21 COc1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.69 0.7961951900746086 0.877519597729759 0.7961951900746086 0.877519597729759 0
24 CN(C)c1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.66 0.8002900311701885 0.8531760936743117 0.8002900311701885 0.8531760936743117 0
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.67 0.8023387152807574 0.8698237859088904 0.8023387152807574 0.8698237859088904 0
21 CCc1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.64 0.800914443323038 0.8719780592682205 0.800914443323038 0.8719780592682205 0
22 CN(C)c1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.71 0.8018015038294973 0.8595999137176005 0.8018015038294973 0.8595999137176005 0
26 CN(C)c1ccc(Nc2ncc3cc(C#N)c(=O)n(C4CC4)c3n2)cc1 0.58 0.7815532507872813 0.8306719136516786 0.7815532507872813 0.8306719136516786 0
21 N#Cc1cc2cnc(Nc3cccc(Cl)c3)nc2[nH]c1=O 0.59 0.7578607516969719 0.8404316490118102 0.7578607516969719 0.8404316490118102 0
23 COc1ccc(Nc2ncc3cc(C#N)c(=O)n(C)c3n2)cc1 0.62 0.7947220402444646 0.855886744488772 0.7947220402444646 0.855886744488772 0
26 N#Cc1cc2cnc(Nc3ccc(C(=O)O)cc3)nc2n(C2CC2)c1=O 0.69 0.7431670142855901 0.840296571185925 0.7431670142855901 0.840296571185925 0
24 CNCc1ccc(Nc2ncc3cc(C#N)c(=O)n(C)c3n2)cc1 0.62 0.7589000532999535 0.8406593515928638 0.7589000532999535 0.8406593515928638 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 1
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.81 0.7940400286227499 0.9098736456490529 0.7940400286227499 0.9098736456490529 1
25 COCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC 0.76 0.6415914437424465 0.8774998626470397 0.6415914437424465 0.8774998626470397 0
21 COc1cc2c(Nc3cccc(F)c3)ncnc2cc1O 0.76 0.7730164661422619 0.8782093413195025 0.7730164661422619 0.8782093413195025 0
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.8 0.5508649563512898 0.842612896835074 0.5508649563512898 0.842612896835074 0
19 Fc1ccc2c(Nc3cccc(Br)c3)ncnc2c1 0.71 0.7664224007333673 0.8930539246899721 0.7664224007333673 0.8930539246899721 0
23 CCOc1cc2ncnc(Nc3ccccc3)c2cc1OCC 0.72 0.7403009020271704 0.8958290671947684 0.7403009020271704 0.8958290671947684 0
20 COc1cc2c(Nc3ccccc3)ncnc2cc1F 0.72 0.789890647808287 0.8992933230584814 0.789890647808287 0.8992933230584814 0
25 COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OC(C)C 0.66 0.740401421179287 0.8686549664321436 0.740401421179287 0.8686549664321436 0
22 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1F 0.7 0.780406090483465 0.8770376308391885 0.780406090483465 0.8770376308391885 0
20 Oc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1F 0.75 0.7516816776300479 0.8707587937644242 0.7516816776300479 0.8707587937644242 0
20 COc1cc2ncnc(Nc3ccccc3)c2cc1Cl 0.76 0.7889219195289234 0.9023222355253251 0.7889219195289234 0.9023222355253251 0
20 Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1Cl 0.76 0.7144927488870376 0.8648416547630747 0.7144927488870376 0.8648416547630747 0
21 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1O 0.83 0.7710996309094293 0.8826952387553999 0.7710996309094293 0.8826952387553999 0
21 COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1F 0.8 0.7884417662414381 0.8855290849092461 0.7884417662414381 0.8855290849092461 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 0
24 COCCOc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.7 0.6716422015329073 0.8897172830731481 0.6716422015329073 0.8897172830731481 0
20 COc1cc2ncnc(Nc3ccccc3)c2cc1O 0.73 0.7629226943289709 0.8963617580717442 0.7629226943289709 0.8963617580717442 0
26 CCCOc1cc2c(Nc3ccccc3)ncnc2cc1OCCOC 0.63 0.5820637478881484 0.8776064624842446 0.5820637478881484 0.8776064624842446 0
21 CC(C)c1cc2c(Nc3ccccc3)ncnc2cc1O 0.67 0.7539620769554173 0.8769557515759128 0.7539620769554173 0.8769557515759128 0
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.81 0.7940400286227499 0.9098736456490529 0.7940400286227499 0.9098736456490529 0
21 CCNc1ncc2ncnc(Nc3cccc(Cl)c3)c2n1 0.69 0.7701044465489933 0.8520232042871361 0.7701044465489933 0.8520232042871361 1
21 c1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1 0.61 0.7639452733360761 0.8633805406577986 0.7639452733360761 0.8633805406577986 1
21 c1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1 0.61 0.7639452733360761 0.8633805406577986 0.7639452733360761 0.8633805406577986 0
21 CCNc1ncc2ncnc(Nc3cccc(Cl)c3)c2n1 0.69 0.7701044465489933 0.8520232042871361 0.7701044465489933 0.8520232042871361 0
21 CNc1ncc2ncnc(Nc3cccc(OC)c3)c2n1 0.61 0.7584367423795455 0.8555775548546012 0.7584367423795455 0.8555775548546012 0
29 CSc1nc(-c2ccnc(NC(C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1 0.71 0.3772429598436912 0.7988150948570291 0.3772429598436912 0.7988150948570291 1
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.75 0.52897265155875 0.8965055337027109 0.52897265155875 0.8965055337027109 1
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.75 0.52897265155875 0.8965055337027109 0.52897265155875 0.8965055337027109 0
22 COc1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.57 0.7889554290234893 0.9013973780476255 0.7889554290234893 0.9013973780476255 1
21 Oc1ccc(-c2cc(Nc3ccc(Cl)cc3)ncn2)cc1 0.59 0.7586989741128541 0.898137706178687 0.7586989741128541 0.898137706178687 1
22 N#Cc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.56 0.7943637961399361 0.8880158876630099 0.7943637961399361 0.8880158876630099 1
27 NC(=O)c1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1 0.59 0.7072548920918891 0.8705863641142639 0.7072548920918891 0.8705863641142639 1
23 NC(=O)c1ccc(Nc2cc(-c3cccc(Cl)c3)ncn2)cc1 0.56 0.7673781232936939 0.8904389374240418 0.7673781232936939 0.8904389374240418 0
22 COc1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.57 0.7889554290234893 0.9013973780476255 0.7889554290234893 0.9013973780476255 0
21 Oc1ccc(-c2cc(Nc3ccc(Cl)cc3)ncn2)cc1 0.59 0.7586989741128541 0.898137706178687 0.7586989741128541 0.898137706178687 0
22 N#Cc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.56 0.7943637961399361 0.8880158876630099 0.7943637961399361 0.8880158876630099 0
27 NC(=O)c1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1 0.59 0.7072548920918891 0.8705863641142639 0.7072548920918891 0.8705863641142639 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
21 COc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.9 0.7854290999210233 0.9192207391689651 0.7854290999210233 0.9192207391689651 1
21 COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.7854290999210233 0.9258204910300071 0.7854290999210233 0.9258204910300071 1
22 Cc1cnc(Nc2ccc(F)cc2)nc1Nc1ccccc1 0.72 0.7479659390969133 0.9041303107399331 0.7479659390969133 0.9041303107399331 0
21 Cc1cnc(Nc2ccncc2)nc1Nc1ccccc1 0.72 0.7615426299679072 0.8854971659679722 0.7615426299679072 0.8854971659679722 0
23 Cc1cnc(Nc2ccc(Cl)cc2)nc1NCc1ccccc1 0.64 0.7078563593323093 0.9010550143819097 0.7078563593323093 0.9010550143819097 0
20 c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.81 0.74676063615185 0.9186302107684727 0.74676063615185 0.9186302107684727 0
24 COc1ccc(Nc2nccc(Nc3cccc(C#N)c3)n2)cc1 0.66 0.7435967405559074 0.8826605797764449 0.7435967405559074 0.8826605797764449 0
22 Cc1cnc(Nc2ccccc2)nc1Nc1ccccc1F 0.75 0.7479659390969134 0.8989404068937792 0.7479659390969134 0.8989404068937792 0
27 CC(=O)OCc1ccc(Nc2ncc(C)c(Nc3cccc(F)c3)n2)cc1 0.69 0.6268459398195484 0.8733858488400644 0.6268459398195484 0.8733858488400644 0
21 Cc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.77 0.7467288620385109 0.9121113098885678 0.7467288620385109 0.9121113098885678 0
24 Cc1cnc(Nc2ccccc2)nc1Nc1ccc(C(N)=O)cc1 0.75 0.670216759763898 0.8942546234139669 0.670216759763898 0.8942546234139669 0
26 Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1Nc1ccccc1F 0.73 0.6078000954053729 0.8736219663387175 0.6078000954053729 0.8736219663387175 0
25 Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1Nc1ccccc1 0.72 0.6749900993070721 0.8853102334186781 0.6749900993070721 0.8853102334186781 0
21 Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1 0.81 0.7549981290947186 0.9047795481019674 0.7549981290947186 0.9047795481019674 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
21 COc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.9 0.7854290999210233 0.9192207391689651 0.7854290999210233 0.9192207391689651 0
21 COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.7854290999210233 0.9258204910300071 0.7854290999210233 0.9258204910300071 0
27 COC(=O)N(c1ccccc1)c1ccnc(Nc2ccc(C(=O)O)cc2)n1 0.57 0.7088122837678007 0.8626212134754291 0.7088122837678007 0.8626212134754291 1
29 O=C(Oc1ccccc1)N(c1ccccc1)c1ccnc(Nc2ccccc2)n1 0.53 0.4895531877725907 0.8734326195328236 0.4895531877725907 0.8734326195328236 1
27 COC(=O)N(c1ccccc1)c1ccnc(Nc2ccc(C(=O)O)cc2)n1 0.57 0.7088122837678007 0.8626212134754291 0.7088122837678007 0.8626212134754291 0
27 Nc1[nH]nc2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12 0.72 0.4294679511986854 0.8736324868174717 0.4294679511986854 0.8736324868174717 1
23 Nc1[nH]nc2cccc(-c3ccc(Nc4ccccc4)cc3)c12 0.71 0.5195138416650983 0.8811835144156775 0.5195138416650983 0.8811835144156775 1
27 Cc1cccc(NC(=O)Nc2ccc(-c3cccc4n[nH]c(N)c34)cc2)c1 0.74 0.425344679029378 0.870826964135026 0.425344679029378 0.870826964135026 1
27 Nc1[nH]nc2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12 0.75 0.4294679511986854 0.8684125657129351 0.4294679511986854 0.8684125657129351 1
23 Nc1[nH]nc2cccc(-c3ccc(Nc4ccccc4)cc3)c12 0.71 0.5195138416650983 0.8811835144156775 0.5195138416650983 0.8811835144156775 0
20 COc1cccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1 0.76 0.8514885547883024 0.8887045427522783 0.8514885547883024 0.8887045427522783 1
17 COc1cc(/C=C2\SC(=O)NC2=O)ccc1O 0.97 0.7826894962582861 0.8597545587371196 0.7826894962582861 0.8597545587371196 1
19 COc1cccc(/C=C2\C(=O)Nc3ccccc32)c1 0.77 0.8323372385397101 0.9014407778368252 0.8323372385397101 0.9014407778368252 1
22 COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1OC 0.75 0.8751619583566852 0.8870770849334814 0.8751619583566852 0.8870770849334814 1
18 O=C1NC(=O)/C(=C/c2ccc3ccccc3c2)S1 0.64 0.7960515567021312 0.8779996666715097 0.7960515567021312 0.8779996666715097 0
17 COc1cc(/C=C2/SC(=O)NC2=O)ccc1O 0.97 0.7826894962582861 0.8597545587371196 0.7826894962582861 0.8597545587371196 0
22 COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1OC 0.75 0.8751619583566852 0.8870770849334814 0.8751619583566852 0.8870770849334814 0
20 COc1cccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1 0.76 0.8514885547883024 0.8887045427522783 0.8514885547883024 0.8887045427522783 0
17 COc1cc(/C=C2\SC(=O)NC2=O)ccc1O 0.97 0.7826894962582861 0.8597545587371196 0.7826894962582861 0.8597545587371196 0
18 COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC 0.75 0.8470427096503325 0.8777830039496162 0.8470427096503325 0.8777830039496162 0
18 COc1ccc(/C=C2/SC(=O)NC2=O)cc1OC 0.75 0.8470427096503325 0.8777830039496162 0.8470427096503325 0.8777830039496162 0
19 COc1cccc(/C=C2\C(=O)Nc3ccccc32)c1 0.77 0.8323372385397101 0.9014407778368252 0.8323372385397101 0.9014407778368252 0
17 COc1ccc(/C=C2\SC(=O)NC2=O)cc1Cl 0.73 0.8389195666735346 0.8661575047272996 0.8389195666735346 0.8661575047272996 0
17 COc1cc(/C=C2\SC(=O)NC2=O)ccc1Cl 0.67 0.8389195666735347 0.8648295178205893 0.8389195666735347 0.8648295178205893 0
23 c1ccc(-c2nc(Nc3ccncc3)c3nccnc3n2)cc1 0.42 0.6257348532612591 0.861807955362625 0.6257348532612591 0.861807955362625 1
22 COc1cccc(-c2nc(NC(C)C)c3nccnc3n2)c1 0.47 0.7975327704759514 0.853167978627601 0.7975327704759514 0.853167978627601 1
24 COc1cccc(-c2nc(NC(=O)C3CC3)c3nccnc3n2)c1 0.52 0.7935767846941599 0.8571705654429523 0.7935767846941599 0.8571705654429523 1
24 COc1cccc(-c2nc(NC(=O)C3CC3)c3nccnc3n2)c1 0.52 0.7935767846941599 0.8571705654429523 0.7935767846941599 0.8571705654429523 0
22 Fc1ccccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.77 0.7560428283782025 0.8975798299707021 0.7560428283782025 0.8975798299707021 1
21 Brc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7205233235901682 0.9051721039332329 0.7205233235901682 0.9051721039332329 1
22 OC1CCC(Nc2ncc(Cl)c(Nc3ccccc3)n2)CC1 0.87 0.8033829884771002 0.8657906472783945 0.8033829884771002 0.8657906472783945 1
22 OC1CCC(Nc2ncc(F)c(Nc3ccccc3)n2)CC1 0.86 0.8094628854001482 0.8651654068937792 0.8094628854001482 0.8651654068937792 1
25 NC(=O)c1cnc(N[C@H]2CC[C@@H](O)CC2)nc1Nc1cccc(F)c1 0.72 0.6604668429525734 0.8476688466364463 0.6604668429525734 0.8476688466364463 0
23 N[C@H]1CC[C@H](Nc2ncc(F)c(Nc3ccc(Cl)cc3)n2)CC1 0.68 0.7940131306698844 0.856234974720079 0.7940131306698844 0.856234974720079 0
22 Fc1ccccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.77 0.7560428283782025 0.8975798299707021 0.7560428283782025 0.8975798299707021 0
23 NC(=O)c1cnc(N[C@@H]2CCNC2)nc1Nc1cccc(F)c1 0.62 0.6611930419396926 0.7957366537088372 0.6611930419396926 0.7957366537088372 0
24 NCCNc1ncc(Br)c(Nc2cccc(-c3ccccc3)c2)n1 0.67 0.59862191524987 0.8710706896665548 0.59862191524987 0.8710706896665548 0
21 Brc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7205233235901682 0.9051721039332329 0.7205233235901682 0.9051721039332329 0
25 NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)nc1Nc1cccc(F)c1 0.67 0.6596814207455727 0.8448907317935426 0.6596814207455727 0.8448907317935426 0
25 NC(=O)c1cnc(N[C@H]2CC[C@@H](O)CC2)nc1Nc1ccccc1F 0.65 0.6604668429525734 0.8490239928986347 0.6604668429525734 0.8490239928986347 0
24 NC(=O)c1cnc(Nc2ccccc2)nc1Nc1cccc(F)c1 0.83 0.6702732523594236 0.8892820481631306 0.6702732523594236 0.8892820481631306 0
