size smiles jnk3 qed qed sa max_or_val 
22 CNc1nc(Nc2ccc(C(=O)N(C)C)cc2F)ncc1Cl 0.55 0.9050663635914983 0.9050663635914983 0.85337979791942 0
23 COc1nc(Nc2ccc(C(N)=O)cc2Cl)ncc1C(F)(F)F 0.57 0.8877989811962468 0.8877989811962468 0.845528252410131 0
21 CCNc1nc(Nc2ccccc2F)ncc1C(F)(F)F 0.58 0.8430436617079591 0.8430436617079591 0.8629791202761778 0
20 COc1nc(Nc2cccc(F)c2)ncc1C(F)(F)F 0.52 0.8790077293909548 0.8790077293909548 0.8623626117008736 0
22 COc1cnc(Nc2ccc(F)cc2)nc1NC1CCOC1 0.54 0.8846529415988873 0.8846529415988873 0.8064788210223974 0
22 COc1cnc(Nc2ccc(F)cc2)nc1NC1(C)COC1 0.54 0.8846529415988873 0.8846529415988873 0.8242889956034565 0
21 COc1cnc(Nc2ccccc2F)nc1NC(C)(C)C 0.59 0.9010037455748559 0.9010037455748559 0.8561602873849312 0
21 CC(C)(C)Nc1nc(Nc2ccccc2F)ncc1C#N 0.6 0.9032721283557522 0.9032721283557522 0.8472462290294936 0
22 CN(C)c1cnc(Nc2ccccc2F)nc1NC(C)(C)C 0.62 0.9029609279107046 0.9029609279107046 0.8372377466373688 0
21 CN1CC(Nc2nc(Nc3ccc(F)cc3)ncc2Cl)C1 0.61 0.9094389752942719 0.9094389752942719 0.8581133917323664 0
21 Fc1ccccc1Nc1ncc(Cl)c(NC2CCOC2)n1 0.6 0.9079833374924238 0.9079833374924238 0.8031802541345436 0
21 CN1CC(Nc2nc(Nc3ccccc3F)ncc2Cl)C1 0.72 0.9094389752942719 0.9094389752942719 0.8519045260218058 0
17 COc1nc(Nc2ccccc2F)ncc1Cl 0.65 0.9134256828135873 0.9134256828135873 0.8788466618467756 0
29 N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1 0.78 0.4839998624213619 0.4839998624213619 0.8281098194646747 1
27 Cc1ncc(NC(=O)C(C)(C)C)cc1Nc1nccc(-c2cccnc2)n1 0.5 0.7293884908850259 0.7293884908850259 0.8362679430616322 1
30 Cc1ccc(Nc2cnc(C#N)c(Nc3nccc(-c4cccnc4)n3)c2)cc1F 0.66 0.5016324352931394 0.5016324352931394 0.8228523105386686 1
29 Cc1ccc(Nc2cnc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1F 0.68 0.4923805126170662 0.4923805126170662 0.8407034092082643 1
30 Cc1ccc(Nc2cnc(C#N)c(Nc3nccc(-c4cccnc4)n3)c2)cc1F 0.66 0.5016324352931394 0.5016324352931394 0.8228523105386686 0
22 CS(=O)(=O)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.48 0.8055940991351392 0.8055940991351392 0.8522614521791387 1
24 Fc1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1 0.58 0.6114945976805125 0.6114945976805125 0.8688665850387882 1
24 Fc1ccc(-c2[nH]c(C3=CCOC=C3)nc2-c2ccncc2)cc1 0.55 0.7867224441571254 0.7867224441571254 0.7888206478773581 1
22 CC(C)(O)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.51 0.7774293245143314 0.7774293245143314 0.8448778293503548 0
22 CC(F)(F)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.51 0.7793841853033503 0.7793841853033503 0.8388832884074267 0
24 Fc1ccc(-c2[nH]c(C3=CCOC=C3)nc2-c2ccncc2)cc1 0.55 0.7867224441571254 0.7867224441571254 0.7888206478773581 0
24 Fc1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1 0.58 0.6114945976805125 0.6114945976805125 0.8688665850387882 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.9 0.7888969157517117 0.7888969157517117 0.8970544096555868 1
22 Fc1ccc(Nc2nccc(OC3CCOCC3)n2)cc1F 0.52 0.940564182491638 0.940564182491638 0.8484596376630099 1
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.84 0.7966994243525549 0.7966994243525549 0.9068100329951374 1
22 CN1CCC(Nc2nccc(Nc3ccccc3F)n2)CC1 0.67 0.9092353048821656 0.9092353048821656 0.8659543492014714 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.9 0.7888969157517117 0.7888969157517117 0.8970544096555868 0
22 C[C@H](Nc1ccnc(Nc2ccc(C#N)cc2)n1)C(C)(C)C 0.54 0.8934012535075438 0.8934012535075438 0.7919642206125614 0
22 N#Cc1ccc(Nc2nccc(NC3CCOCC3)n2)cc1 0.54 0.9020296199346257 0.9020296199346257 0.8526431509766196 0
22 Fc1ccc(Nc2nccc(OC3CCOCC3)n2)cc1F 0.52 0.940564182491638 0.940564182491638 0.8484596376630099 0
21 N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.84 0.7882008929093238 0.7882008929093238 0.9064587044295107 0
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.84 0.7966994243525549 0.7966994243525549 0.9068100329951374 0
18 Fc1ccccc1Nc1ccnc(NC2CC2)n1 0.66 0.8677922939691485 0.8677922939691485 0.8819961163756518 0
21 Cn1cc(Nc2nccc(Nc3ccccc3F)n2)cn1 0.66 0.770777038919668 0.770777038919668 0.8585962181585105 0
20 Fc1ccccc1Nc1ccnc(NC2CCCC2)n1 0.66 0.8903859020481186 0.8903859020481186 0.880173748360824 0
22 CN1CCC(Nc2nccc(Nc3ccccc3F)n2)CC1 0.67 0.9092353048821656 0.9092353048821656 0.8659543492014714 0
28 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCCC4)cc3)ncc21 0.5 0.7514076847021267 0.7514076847021267 0.8417790241181573 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(F)cc3)ncc21 0.49 0.8025519758328366 0.8025519758328366 0.8507377895232199 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccccc3F)ncc21 0.48 0.8025519758328366 0.8025519758328366 0.8454287594228853 1
26 CNc1ccc(Nc2ncc3c(n2)n(C2CCCC2)c(=O)n3C)c(F)c1 0.53 0.750828329152575 0.750828329152575 0.8236413295375328 1
26 CNc1ccc(Nc2ncc3c(n2)n(C2CCCC2)c(=O)n3C)c(F)c1 0.53 0.750828329152575 0.750828329152575 0.8236413295375328 0
32 CN1C2CCC1CN(c1ccc(Nc3ncc4c(n3)n(C3CCCC3)c(=O)n4C)cc1)C2 0.51 0.6810022937777317 0.6810022937777317 0.6541844768534034 0
29 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCOCC4)cc3)ncc21 0.51 0.7332777868284546 0.7332777868284546 0.8347941137977924 0
36 CN(C)C(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccc(N4CCOCC4)cc2)n3C)ccn1 0.46 0.4151824952366194 0.4151824952366194 0.8170285821832359 1
38 Cn1c(Nc2ccc(-n3nccn3)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21 0.47 0.30037378391344455 0.30037378391344455 0.7683664621097002 1
31 Cn1c(Nc2ccc(N3CCOCC3)cc2)nc2cc(Oc3ccnc(F)c3)ccc21 0.42 0.48142805456019067 0.48142805456019067 0.8335781458287183 1
24 C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1 0.66 0.7062024654769844 0.7062024654769844 0.8348498493304203 1
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.54 0.7940400286227499 0.7940400286227499 0.9098736456490529 1
26 COc1cc2ncnc(Nc3ccc(C4CC4)cc3)c2cc1C(F)(F)F 0.56 0.6885720574049715 0.6885720574049715 0.8580440948950925 0
31 C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C#N)cc4)ncnc3cc2F)CC1 0.52 0.6325555788180763 0.6325555788180763 0.8177708647778762 0
30 C=CC(=O)N1CCC(Oc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC1 0.53 0.5976580424128407 0.5976580424128407 0.832388275829726 0
23 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC 0.53 0.7757387424369416 0.7757387424369416 0.8863170403467601 0
29 C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2F)C1 0.57 0.6346706725322914 0.6346706725322914 0.8147331473713358 0
27 CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC 0.63 0.6611266105374876 0.6611266105374876 0.8218995220090007 0
28 CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1F 0.57 0.6207840266419042 0.6207840266419042 0.8253427514477383 0
24 C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1 0.66 0.7062024654769844 0.7062024654769844 0.8348498493304203 0
25 CC(C)(C)Oc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1F 0.52 0.6687206047812707 0.6687206047812707 0.8493463695218073 0
24 COc1cc2ncnc(Nc3ccc(F)c(N(C)C)c3)c2cc1F 0.54 0.78986861283488 0.78986861283488 0.8527792610951261 0
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.54 0.7940400286227499 0.7940400286227499 0.9098736456490529 0
29 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)N1CC(F)C1 0.55 0.6564944284312443 0.6564944284312443 0.8336400799449348 0
31 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)N1CC(N(C)C)C1 0.54 0.6196623917560367 0.6196623917560367 0.8322914191385927 0
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.77 0.7081579472551803 0.7081579472551803 0.8224712202254357 1
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.85 0.6263032743124629 0.6263032743124629 0.816983683933539 1
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.77 0.7081579472551803 0.7081579472551803 0.8224712202254357 0
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.85 0.6263032743124629 0.6263032743124629 0.816983683933539 0
24 COc1cc(N2CCC(C)C2)ccc1Nc1ncc(Cl)c(OC)n1 0.51 0.8878707422404206 0.8878707422404206 0.7990431984137898 1
27 NC1CN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4Cl)n3)cc2)C1 0.65 0.6561557942770067 0.6561557942770067 0.8481692654234811 1
30 COc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1 0.7 0.6264438751532351 0.6264438751532351 0.8586570850744776 1
27 CN1CCN(c2ccc(Nc3ncc(Cl)c(OC4CCC4)n3)c(F)c2)CC1 0.56 0.8383736745843996 0.8383736745843996 0.8328815531357687 1
25 COc1cnc(Nc2ccc(C#N)cc2)nc1Oc1cccc(F)c1 0.62 0.757477863471741 0.757477863471741 0.8616466575188346 1
24 COc1cc(N2CCC(C)C2)ccc1Nc1ncc(Cl)c(OC)n1 0.51 0.8878707422404206 0.8878707422404206 0.7990431984137898 0
29 COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2)n1 0.54 0.6326513623359561 0.6326513623359561 0.8463314893634032 0
31 COc1cc(N2CCNCC2)ccc1Nc1ncc(OC)c(Oc2ccccc2Cl)n1 0.55 0.5670384137457778 0.5670384137457778 0.836172238061272 0
29 COC(=O)CCOc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl 0.53 0.6437735180877341 0.6437735180877341 0.8340898516814538 0
30 COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Oc2cncc(Cl)c2)n1 0.56 0.5880775917268509 0.5880775917268509 0.8218714086819046 0
27 NC1CN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4Cl)n3)cc2)C1 0.65 0.6561557942770067 0.6561557942770067 0.8481692654234811 0
27 COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(OCCN)n1 0.51 0.7389217506518552 0.7389217506518552 0.8350393952936108 0
30 COc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1 0.7 0.6264438751532351 0.6264438751532351 0.8586570850744776 0
27 CN1CCN(c2ccc(Nc3ncc(Cl)c(OC4CCC4)n3)c(F)c2)CC1 0.56 0.8383736745843996 0.8383736745843996 0.8328815531357687 0
27 COc1cc(N2CCCC2)ccc1Nc1ncc(Cl)c(OC2CCCC2)n1 0.52 0.7662358044013063 0.7662358044013063 0.8399435721294333 0
30 COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2Cl)n1 0.55 0.5670201808067844 0.5670201808067844 0.8369131416615685 0
26 COc1ccc(Nc2ncc(Cl)c(Oc3ccc(C(N)=O)cc3)n2)cc1 0.56 0.6846973824004906 0.6846973824004906 0.8789943440905472 0
28 CNC(=O)Oc1cccc(Oc2nc(Nc3ccc(OC)cc3)ncc2Cl)c1 0.55 0.6330141874102819 0.6330141874102819 0.8540921104220973 0
26 CN(C)c1cccc(Oc2nc(Nc3ccc(C#N)cc3)ncc2N)c1 0.59 0.7285830053274871 0.7285830053274871 0.8414307266269299 0
23 Oc1cccc(Oc2nc(Nc3ccc(F)cc3)ncc2Cl)c1 0.6 0.735865224971346 0.735865224971346 0.870116326701431 0
25 COc1cnc(Nc2ccc(C#N)cc2)nc1Oc1cccc(F)c1 0.62 0.757477863471741 0.757477863471741 0.8616466575188346 0
31 Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cnn(C)c4)n3)c2)cc1F 0.65 0.4955569570231814 0.4955569570231814 0.8530860686751025 1
26 Cn1cc(Nc2cc(Nc3ccc(N4CCOCC4)cc3)ccn2)cn1 0.85 0.7368453120365194 0.7368453120365194 0.8503317661279693 1
30 COc1cc(N2CC(O)C2)ccc1Nc1ccnc(Nc2ccccc2C(C)=O)c1 0.66 0.5139238169879583 0.5139238169879583 0.8451985715258219 0
31 COC1CCN(c2ccc(Nc3ccnc(Nc4ccccc4C(N)=O)c3)cc2)CC1 0.83 0.5313000043082295 0.5313000043082295 0.8521915543005883 0
31 COc1cc(N2CCC(F)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.7 0.5069153355394824 0.5069153355394824 0.83400543694728 0
34 COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)N(C)C)n1 0.83 0.5182691421120169 0.5182691421120169 0.8362063302894155 0
33 COc1cc(N2CCOCC2)ccc1Nc1ccnc(Nc2ccccc2C(=O)N(C)C)c1 0.83 0.5641358968703025 0.5641358968703025 0.8443516427290437 0
32 CN(C)C(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.83 0.5807367881724856 0.5807367881724856 0.8505945518482404 0
26 Cn1cc(Nc2cc(Nc3ccc(N4CCOCC4)cc3)ccn2)cn1 0.85 0.7368453120365194 0.7368453120365194 0.8503317661279693 0
26 CN1C(=O)CCN(C2CCCC2)c2nc(Nc3ccccc3F)ncc21 0.48 0.9133744311817334 0.9133744311817334 0.8374207917689949 1
28 CC(C)(C)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.92 0.5639728222382291 0.5639728222382291 0.8672214496725904 1
26 C#CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.66 0.5654821422157573 0.5654821422157573 0.8582554584356618 1
28 CC(C)(C)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.92 0.5639728222382291 0.5639728222382291 0.8672214496725904 0
28 CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.76 0.5334602793435 0.5334602793435 0.8569437376410323 0
26 C#CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.66 0.5654821422157573 0.5654821422157573 0.8582554584356618 0
22 Clc1nc(-c2ccccn2)c(-c2ccc3nccnc3c2)[nH]1 0.41 0.6124000792127464 0.6124000792127464 0.8278048077813531 1
23 CNc1nc(-c2ccccn2)c(-c2ccc3nccnc3c2)[nH]1 0.42 0.6075890938681463 0.6075890938681463 0.8224767270853608 1
30 COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.59 0.5660039708259369 0.5660039708259369 0.8533684909100212 1
33 COc1cc(NC2CN(C(C)(C)C)C2)ccc1Nc1ncc(F)c(NC2CCC(O)CC2)n1 0.63 0.49509742819084934 0.49509742819084934 0.7978264130159651 1
32 COc1cc(NC2CN(CCF)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.65 0.4220028717900353 0.4220028717900353 0.8194933463647607 1
30 COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.59 0.5660039708259369 0.5660039708259369 0.8533684909100212 0
30 c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1 0.7 0.48320629858928793 0.48320629858928793 0.8477798083282351 1
