size smiles jnk3 qed sa qed sa max_or_val 
30 O=C(Oc1ccccc1)N(c1ccccc1)c1ccnc(Nc2ccc(F)cc2)n1 0.4 0.46566044329006967 0.8668017780252047 0.46566044329006967 0.8668017780252047 1
36 Cc1ccccc1OC(=O)N(c1ccccc1)c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.43 0.37823257364898366 0.8362922837574237 0.37823257364898366 0.8362922837574237 1
37 Cc1ccccc1OC(=O)N(c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccccc1F 0.52 0.3569278912631921 0.8268762654126264 0.3569278912631921 0.8268762654126264 1
37 Cc1ccccc1OC(=O)N(c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccccc1C 0.47 0.35081103517981715 0.8287611656975264 0.35081103517981715 0.8287611656975264 1
28 Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4n[nH]c(N)c34)cc2)c1 0.46 0.4098564168765686 0.8606792258067126 0.4098564168765686 0.8606792258067126 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.73 0.5289547551768387 0.846802627230788 0.5289547551768387 0.846802627230788 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.73 0.5289547551768387 0.846802627230788 0.5289547551768387 0.846802627230788 0
25 Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1 0.37 0.5998369578834515 0.8368552133085547 0.5998369578834515 0.8368552133085547 1
21 Fc1cnc(NC2CCOCC2)nc1Nc1ccccc1 0.56 0.9055188389212019 0.8680919550498581 0.9055188389212019 0.8680919550498581 1
25 NC(=O)c1ccc(N[C@H]2CCCC[C@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.7697522505690659 0.6552329824100205 0.7697522505690659 1
24 NC(=O)c1cccc(Nc2ccnc(Nc3ccccc3F)n2)c1 0.73 0.6702732523594236 0.8826925275388273 0.6702732523594236 0.8826925275388273 1
25 NC(=O)c1cnc(Nc2ccc(F)cc2)nc1Nc1ccccc1F 0.69 0.6617366011050438 0.8834021077415384 0.6617366011050438 0.8834021077415384 1
17 CNc1ncc(Cl)c(Nc2ccccc2F)n1 0.7 0.8815701804728143 0.8769758285134424 0.8815701804728143 0.8769758285134424 1
22 O[C@H]1CC[C@@H](Nc2nccc(Nc3ccccc3F)n2)CC1 0.7 0.8094628854001482 0.8588894453553176 0.8094628854001482 0.8588894453553176 1
21 Fc1cnc(NC2CCOCC2)nc1Nc1ccccc1 0.56 0.9055188389212019 0.8680919550498581 0.9055188389212019 0.8680919550498581 0
25 NC(=O)c1ccc(N[C@H]2CCCC[C@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.7697522505690659 0.6552329824100205 0.7697522505690659 0
24 NC(=O)c1cccc(Nc2ccnc(Nc3ccccc3F)n2)c1 0.73 0.6702732523594236 0.8826925275388273 0.6702732523594236 0.8826925275388273 0
26 c1cc(Nc2ccnc(NC3CCCCC3)n2)cc(N2CCOCC2)c1 0.53 0.8524215288953118 0.8591793006447348 0.8524215288953118 0.8591793006447348 0
21 NCCNc1ncc(C(N)=O)c(Nc2cccc(Br)c2)n1 0.6 0.6255256157716116 0.8532745390596155 0.6255256157716116 0.8532745390596155 0
23 OC1CCC(Nc2ncc(Cl)c(Nc3cccc(F)c3)n2)CC1 0.61 0.7933278337417221 0.852737538822643 0.7933278337417221 0.852737538822643 0
22 Fc1cnc(NC2CCOCC2)nc1Nc1cccc(Br)c1 0.62 0.8629180304974022 0.84941276266301 0.8629180304974022 0.84941276266301 0
23 Cc1cnc(N[C@H]2CC[C@@H](O)CC2)nc1Nc1ccccc1F 0.65 0.8064585974159327 0.8543906856757901 0.8064585974159327 0.8543906856757901 0
25 NC(=O)c1cccc(Nc2nc(NC3CCC(O)CC3)ncc2F)c1 0.64 0.6604668429525733 0.8471548704717657 0.6604668429525733 0.8471548704717657 0
22 O[C@H]1CC[C@H](Nc2nccc(Nc3ccccc3F)n2)CC1 0.7 0.8094628854001482 0.8588894453553176 0.8094628854001482 0.8588894453553176 0
23 O[C@H]1CC[C@@H](Nc2ncc(F)c(Nc3ccccc3Cl)n2)CC1 0.62 0.793327833741722 0.8541741355592399 0.793327833741722 0.8541741355592399 0
23 O[C@H]1CC[C@@H](Nc2ncc(F)c(Nc3ccccc3F)n2)CC1 0.7 0.8068019099959494 0.8535890539741584 0.8068019099959494 0.8535890539741584 0
25 NC(=O)c1cccc(Nc2nc(Nc3ccc(F)cc3)ncc2F)c1 0.66 0.6617366011050438 0.8815329853146695 0.6617366011050438 0.8815329853146695 0
25 NC(=O)c1cccc(Nc2nc(Nc3ccccc3F)ncc2F)c1 0.72 0.6617366011050438 0.8763735053580065 0.6617366011050438 0.8763735053580065 0
25 NC(=O)c1cnc(Nc2ccc(F)cc2)nc1Nc1ccccc1F 0.69 0.6617366011050438 0.8834021077415384 0.6617366011050438 0.8834021077415384 0
17 CNc1ncc(Cl)c(Nc2ccccc2F)n1 0.7 0.8815701804728143 0.8769758285134424 0.8815701804728143 0.8769758285134424 0
22 O[C@H]1CC[C@@H](Nc2nccc(Nc3ccccc3F)n2)CC1 0.7 0.8094628854001482 0.8588894453553176 0.8094628854001482 0.8588894453553176 0
22 OC1CCC(Nc2nccc(Nc3ccccc3F)n2)CC1 0.7 0.8094628854001482 0.8588894453553176 0.8094628854001482 0.8588894453553176 0
33 Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1 0.33 0.4568163085513306 0.7947118046723636 0.4568163085513306 0.7947118046723636 1
51 CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12 0.72 0.17687410754264862 0.7269705646240954 0.17687410754264862 0.7269705646240954 1
17 COc1ccc(Nc2nccc(OC)n2)cc1 0.44 0.8740358442153778 0.9103585535265246 0.8740358442153778 0.9103585535265246 1
21 COc1ccc(Nc2nccc(N3CCCCC3)n2)cc1 0.44 0.9338756685310061 0.9004480344543246 0.9338756685310061 0.9004480344543246 1
20 COc1ccc(Nc2nccc(N3CCCC3)n2)cc1 0.5 0.9254496322831379 0.9021820925589985 0.9254496322831379 0.9021820925589985 1
21 COc1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.5 0.928165977731385 0.8924512602607765 0.928165977731385 0.8924512602607765 1
21 Fc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.59 0.7549981290947186 0.9104214835858385 0.7549981290947186 0.9104214835858385 1
20 Fc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1 0.55 0.7766543901704422 0.9162350260661695 0.7766543901704422 0.9162350260661695 1
21 Fc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.59 0.7549981290947186 0.9104214835858385 0.7549981290947186 0.9104214835858385 0
20 Fc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1 0.55 0.7766543901704422 0.9162350260661695 0.7766543901704422 0.9162350260661695 0
25 CN(C)C(=O)c1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1 0.74 0.7886188718614172 0.8907433861814084 0.7886188718614172 0.8907433861814084 1
23 COc1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1 0.72 0.7940574796578045 0.8995624770684769 0.7940574796578045 0.8995624770684769 1
25 O=C1CCCN1c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.73 0.7849550693425213 0.8920344318316089 0.7849550693425213 0.8920344318316089 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 1
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 1
27 O=C(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCOCC1 0.72 0.7726984559691268 0.8944145726162882 0.7726984559691268 0.8944145726162882 0
25 CN(C)C(=O)c1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1 0.74 0.7886188718614172 0.8907433861814084 0.7886188718614172 0.8907433861814084 0
28 O=C(c1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1)N1CCCCC1 0.61 0.6652370704421556 0.894119924681009 0.6652370704421556 0.894119924681009 0
23 COc1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1 0.72 0.7940574796578045 0.8995624770684769 0.7940574796578045 0.8995624770684769 0
26 O=C(O)c1cccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)c1 0.67 0.7118042095136319 0.8845890896263887 0.7118042095136319 0.8845890896263887 0
27 Cc1ccc(-c2ccnc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1F 0.71 0.725336085850589 0.875865662359878 0.725336085850589 0.875865662359878 0
25 O=C1CCCN1c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.73 0.7849550693425213 0.8920344318316089 0.7849550693425213 0.8920344318316089 0
26 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(F)c(F)c3)n2)cc1 0.79 0.7727584567543392 0.8821332413650611 0.7727584567543392 0.8821332413650611 0
26 Fc1ccc(-c2ccnc(Nc3ccc(N4CCCC4)cc3)n2)cc1F 0.81 0.7345737501997077 0.8836346001360664 0.7345737501997077 0.8836346001360664 0
26 Fc1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1 0.78 0.7189173555196648 0.8954034943996976 0.7189173555196648 0.8954034943996976 0
22 Fc1ccc(Nc2nccc(-c3ccc(F)c(F)c3)n2)cc1 0.77 0.7832824412034932 0.8991936196532421 0.7832824412034932 0.8991936196532421 0
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 0
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 0
21 CNc1nc(Nc2ccc(C(=O)N(C)C)cc2)ncc1Cl 0.61 0.9084147102348015 0.8721982184194143 0.9084147102348015 0.8721982184194143 1
21 COc1ccc(Nc2ncc(C(F)(F)F)c(OC)n2)cc1 0.52 0.9387956109059139 0.8746918523716689 0.9387956109059139 0.8746918523716689 1
18 CCNc1nc(Nc2ccc(Cl)cc2)ncc1F 0.48 0.8899741750415956 0.8856930069662075 0.8899741750415956 0.8856930069662075 1
21 Nc1nc(Nc2ccc(C(=O)N3CCC3)cc2)ncc1F 0.56 0.8987206899743428 0.8840409015107237 0.8987206899743428 0.8840409015107237 1
22 CNc1nc(Nc2ccc(C(=O)N3CCC3)cc2)ncc1F 0.56 0.9061223705126028 0.8787644298466327 0.9061223705126028 0.8787644298466327 1
23 CNc1nc(Nc2ccc(N3CCCC3)cc2OC)ncc1Cl 0.56 0.8725368482316851 0.8590158605009649 0.8725368482316851 0.8590158605009649 0
24 CN(C)C(=O)c1ccc(Nc2ncc(Cl)c(NC3CC3)n2)cc1F 0.58 0.8664191170653444 0.8509004732163381 0.8664191170653444 0.8509004732163381 0
21 COc1ccc(F)cc1Nc1ncc(Cl)c(NC2CC2)n1 0.6 0.8836042442388837 0.8678721922538788 0.8836042442388837 0.8678721922538788 0
21 CNc1nc(Nc2ccc(C(=O)N(C)C)cc2)ncc1Cl 0.61 0.9084147102348015 0.8721982184194143 0.9084147102348015 0.8721982184194143 0
21 COc1ccc(Nc2ncc(C(F)(F)F)c(OC)n2)cc1 0.52 0.9387956109059139 0.8746918523716689 0.9387956109059139 0.8746918523716689 0
19 CNc1nc(Nc2ccc(F)cc2OC)ncc1Cl 0.55 0.9024234924764426 0.8663611156122573 0.9024234924764426 0.8663611156122573 0
22 COc1nc(Nc2ccc(C(=O)O)cc2)ncc1C(F)(F)F 0.51 0.9025638222448922 0.8680844133040355 0.9025638222448922 0.8680844133040355 0
21 Nc1nc(Nc2ccc(C(=O)N3CCC3)cc2)ncc1F 0.56 0.8987206899743428 0.8840409015107237 0.8987206899743428 0.8840409015107237 0
22 CNc1nc(Nc2ccc(C(=O)N3CCC3)cc2)ncc1F 0.56 0.9061223705126028 0.8787644298466327 0.9061223705126028 0.8787644298466327 0
29 N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1 0.78 0.4839998624213619 0.8281098194646747 0.4839998624213619 0.8281098194646747 1
31 Cc1ncc(NC(=O)c2cc(F)cc(F)c2)cc1Nc1nccc(-c2cccnc2)n1 0.57 0.4952302511561524 0.8374078569991382 0.4952302511561524 0.8374078569991382 1
30 Cc1ncc(NC(=O)c2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1 0.56 0.5165585235952626 0.8518298525369001 0.5165585235952626 0.8518298525369001 1
30 Cc1ncc(NC(=O)c2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.54 0.5165585235952624 0.856846828664221 0.5165585235952624 0.856846828664221 1
31 Cc1ccc(C(=O)Nc2cnc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1F 0.6 0.49236420666324965 0.845806301251515 0.49236420666324965 0.845806301251515 1
30 Cc1ncc(NC(=O)c2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.54 0.5165585235952624 0.856846828664221 0.5165585235952624 0.856846828664221 0
30 Cc1ncc(NC(=O)c2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1 0.56 0.5165585235952626 0.8518298525369001 0.5165585235952626 0.8518298525369001 0
21 CC(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.54 0.7726697885127097 0.8669431874733488 0.7726697885127097 0.8669431874733488 1
24 Fc1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1 0.58 0.6114945976805125 0.8688665850387882 0.6114945976805125 0.8688665850387882 1
21 Fc1ccc(-c2[nH]c(C3CC3)nc2-c2ccncc2)cc1 0.46 0.7819581575180653 0.8714736456490526 0.7819581575180653 0.8714736456490526 1
25 Fc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1 0.58 0.5676361892092908 0.8817405663117159 0.5676361892092908 0.8817405663117159 1
24 Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1 0.51 0.5812741803203268 0.889772977238138 0.5812741803203268 0.889772977238138 1
24 Fc1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1 0.58 0.6114945976805125 0.8688665850387882 0.6114945976805125 0.8688665850387882 0
21 CC(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.54 0.7726697885127097 0.8669431874733488 0.7726697885127097 0.8669431874733488 0
24 Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1 0.51 0.5812741803203268 0.889772977238138 0.5812741803203268 0.889772977238138 0
25 Fc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1 0.58 0.5676361892092908 0.8817405663117159 0.5676361892092908 0.8817405663117159 0
23 CC(C)(C)c1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.55 0.9416118838072525 0.8755822940673984 0.9416118838072525 0.8755822940673984 1
20 Fc1ccccc1Nc1ccnc(NC2CCCC2)n1 0.66 0.8903859020481186 0.880173748360824 0.8903859020481186 0.880173748360824 1
18 COc1ccc(-c2ccnc(NC3CC3)n2)cc1 0.54 0.8936698945040136 0.9070833944821606 0.8936698945040136 0.9070833944821606 1
25 c1ccc(Nc2nccc(N3CCN(c4ccccc4)CC3)n2)cc1 0.55 0.7919683055437005 0.9026937942709713 0.7919683055437005 0.9026937942709713 1
18 c1ccc(Nc2nccc(N3CCCC3)n2)cc1 0.53 0.8953081163231874 0.9070866050892175 0.8953081163231874 0.9070866050892175 1
22 N#Cc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.8 0.7943637961399361 0.8976360799707022 0.7943637961399361 0.8976360799707022 1
23 COc1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1 0.72 0.7940574796578045 0.8995624770684769 0.7940574796578045 0.8995624770684769 1
23 CC(C)(C)c1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.55 0.9416118838072525 0.8755822940673984 0.9416118838072525 0.8755822940673984 0
23 COc1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1 0.72 0.7940574796578045 0.8995624770684769 0.7940574796578045 0.8995624770684769 0
25 N#Cc1ccc(Nc2nccc(NC(=O)c3ccccc3F)n2)cc1 0.55 0.7625675982242406 0.8828314865786638 0.7625675982242406 0.8828314865786638 0
20 Fc1ccccc1Nc1ccnc(NC2CCCC2)n1 0.66 0.8903859020481186 0.880173748360824 0.8903859020481186 0.880173748360824 0
18 c1ccc(Nc2nccc(N3CCCC3)n2)cc1 0.53 0.8953081163231874 0.9070866050892175 0.8953081163231874 0.9070866050892175 0
18 COc1ccc(-c2ccnc(NC3CC3)n2)cc1 0.54 0.8936698945040136 0.9070833944821606 0.8936698945040136 0.9070833944821606 0
25 c1ccc(Nc2nccc(N3CCN(c4ccccc4)CC3)n2)cc1 0.55 0.7919683055437005 0.9026937942709713 0.7919683055437005 0.9026937942709713 0
23 COc1cccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)c1 0.68 0.7940574796578045 0.8934552440030351 0.7940574796578045 0.8934552440030351 0
17 c1ccc(Nc2nccc(NC3CC3)n2)cc1 0.52 0.8412715286028017 0.8981352003083143 0.8412715286028017 0.8981352003083143 0
22 N#Cc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.8 0.7943637961399361 0.8976360799707022 0.7943637961399361 0.8976360799707022 0
25 COc1ccc(Nc2ncc3c(n2)n(C2CCCC2)c(=O)n3C)cc1 0.44 0.7908230704406909 0.853928067775245 0.7908230704406909 0.853928067775245 1
29 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCOCC4)cc3)ncc21 0.51 0.7332777868284546 0.8347941137977924 0.7332777868284546 0.8347941137977924 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(F)cc3)ncc21 0.49 0.8025519758328366 0.8507377895232199 0.8025519758328366 0.8507377895232199 1
28 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCCC4)cc3)ncc21 0.5 0.7514076847021267 0.8417790241181573 0.7514076847021267 0.8417790241181573 1
29 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCOCC4)cc3)ncc21 0.51 0.7332777868284546 0.8347941137977924 0.7332777868284546 0.8347941137977924 0
28 Cn1c(Nc2ccc(F)cc2)nc2cc(Oc3ccnc(C(N)=O)c3)ccc21 0.38 0.5523788490896102 0.8521815334990203 0.5523788490896102 0.8521815334990203 1
37 Cn1c(Nc2ccc(N3CCC3)cc2)nc2cc(Oc3ccnc(NC(=O)C4CCNCC4)c3)ccc21 0.45 0.34195397168368463 0.81542241925878 0.34195397168368463 0.81542241925878 1
29 CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccccc2F)n3C)ccn1 0.42 0.5195807871120005 0.8474713160002675 0.5195807871120005 0.8474713160002675 1
31 Cn1c(Nc2ccc(F)cc2)nc2cc(Oc3ccnc(NC(=O)C4CC4)c3)ccc21 0.39 0.46186116910105024 0.8477722476646523 0.46186116910105024 0.8477722476646523 1
26 Cn1c(Nc2ccc(F)cc2)nc2cc(Oc3ccnc(Cl)c3)ccc21 0.37 0.4966897351193351 0.8566677661279694 0.4966897351193351 0.8566677661279694 1
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.54 0.7940400286227499 0.9098736456490529 0.7940400286227499 0.9098736456490529 1
22 COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC 0.58 0.7869935859921958 0.9025176733772958 0.7869935859921958 0.9025176733772958 1
23 COc1cc2ncnc(Nc3ccc(C4CC4)cc3)c2cc1F 0.59 0.7757693219132947 0.8794202894053937 0.7757693219132947 0.8794202894053937 1
22 COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC 0.57 0.7983836473287707 0.9018871483467706 0.7983836473287707 0.9018871483467706 1
22 COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC 0.58 0.7869935859921958 0.9025176733772958 0.7869935859921958 0.9025176733772958 0
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.54 0.7940400286227499 0.9098736456490529 0.7940400286227499 0.9098736456490529 0
21 COc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1F 0.51 0.7884417662414381 0.8922216490118102 0.7884417662414381 0.8922216490118102 0
21 COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1F 0.57 0.7674000514671863 0.8865593413195025 0.7674000514671863 0.8865593413195025 0
22 COc1ccc(Nc2ncnc3cc(OC)c(Cl)cc23)cc1 0.55 0.7869935859921958 0.8970751825348048 0.7869935859921958 0.8970751825348048 0
21 COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1F 0.54 0.7884417662414381 0.893437033627195 0.7884417662414381 0.893437033627195 0
23 COc1cc2ncnc(Nc3ccc(C4CC4)cc3)c2cc1F 0.59 0.7757693219132947 0.8794202894053937 0.7757693219132947 0.8794202894053937 0
23 COc1cc2ncnc(Nc3ccc(C(N)=O)cc3)c2cc1Cl 0.56 0.7675168841062161 0.8854540817668783 0.7675168841062161 0.8854540817668783 0
26 COCCOc1cc2ncnc(Nc3ccc(OC)cc3)c2cc1OC 0.53 0.6206248183869041 0.884024073820277 0.6206248183869041 0.884024073820277 0
21 COc1cc2c(Nc3ccc(Br)cc3)ncnc2cc1F 0.54 0.7674000514671863 0.885343956704118 0.7674000514671863 0.885343956704118 0
24 CNC(=O)c1ccc(Nc2ncnc3cc(OC)c(Cl)cc23)cc1 0.56 0.7596499429153791 0.8842358221810991 0.7596499429153791 0.8842358221810991 0
22 COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC 0.57 0.7983836473287707 0.9018871483467706 0.7983836473287707 0.9018871483467706 0
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.77 0.7081579472551803 0.8224712202254357 0.7081579472551803 0.8224712202254357 1
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.85 0.6263032743124629 0.816983683933539 0.6263032743124629 0.816983683933539 1
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.85 0.6263032743124629 0.816983683933539 0.6263032743124629 0.816983683933539 0
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.77 0.7081579472551803 0.8224712202254357 0.7081579472551803 0.8224712202254357 0
22 COc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.71 0.934419608553976 0.8684848780476252 0.934419608553976 0.8684848780476252 1
26 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Oc1ccccc1 0.65 0.7193911231877711 0.8801393585355617 0.7193911231877711 0.8801393585355617 1
22 COc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1F 0.73 0.9342833255930619 0.8685281472783944 0.9342833255930619 0.8685281472783944 1
21 COc1nc(Nc2ccc(N3CCCC3)cc2)ncc1Cl 0.69 0.9368638435046134 0.8770131160147526 0.9368638435046134 0.8770131160147526 1
27 Clc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Oc1ccccc1 0.69 0.700550738081423 0.8701384187701344 0.700550738081423 0.8701384187701344 1
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4)n3)cc2)CC1 0.72 0.6898327821232597 0.8692184237429229 0.6898327821232597 0.8692184237429229 1
24 COc1cccc(Oc2nc(Nc3ccc(N)cc3)ncc2Cl)c1 0.57 0.6741419930575789 0.8715279790438442 0.6741419930575789 0.8715279790438442 0
22 COc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.71 0.934419608553976 0.8684848780476252 0.934419608553976 0.8684848780476252 0
26 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Oc1ccccc1 0.65 0.7193911231877711 0.8801393585355617 0.7193911231877711 0.8801393585355617 0
29 CN1CCN(c2ccc(Nc3ncc(F)c(Oc4cccc(F)c4)n3)cc2)CC1 0.66 0.701317114362036 0.8580305154353705 0.701317114362036 0.8580305154353705 0
28 Fc1ccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)cc1 0.64 0.6727952202049738 0.863989905919283 0.6727952202049738 0.863989905919283 0
22 COc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1F 0.73 0.9342833255930619 0.8685281472783944 0.9342833255930619 0.8685281472783944 0
27 Oc1ccccc1Oc1nc(Nc2ccc(N3CCCC3)cc2)ncc1F 0.65 0.694825056147183 0.8629205925773399 0.694825056147183 0.8629205925773399 0
26 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Oc1cccnc1 0.68 0.7450703344145239 0.8602160818122849 0.7450703344145239 0.8602160818122849 0
29 COc1ccccc1Oc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1F 0.72 0.675436865066904 0.8633477789561635 0.675436865066904 0.8633477789561635 0
27 Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Oc1ccccc1 0.69 0.7368443383991378 0.871798226462442 0.7368443383991378 0.871798226462442 0
25 O=C(O)c1ccc(Nc2ncc(Cl)c(Oc3cccc(F)c3)n2)cc1 0.54 0.6972021320955064 0.8734868314685156 0.6972021320955064 0.8734868314685156 0
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Oc3ccc(Cl)cc3)n2)cc1 0.55 0.6891375949961346 0.8777750221510726 0.6891375949961346 0.8777750221510726 0
29 COc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1 0.72 0.6382436546885998 0.8596866024855753 0.6382436546885998 0.8596866024855753 0
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4)n3)cc2)CC1 0.72 0.6898327821232597 0.8692184237429229 0.6898327821232597 0.8692184237429229 0
28 Cc1ccccc1Oc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C 0.65 0.7091281352354116 0.862516547570315 0.7091281352354116 0.862516547570315 0
21 COc1nc(Nc2ccc(N3CCCC3)cc2)ncc1Cl 0.69 0.9368638435046134 0.8770131160147526 0.9368638435046134 0.8770131160147526 0
23 COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.68 0.9279776861517401 0.8688564199415243 0.9279776861517401 0.8688564199415243 0
23 COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1F 0.67 0.9321009746430188 0.8688983779834822 0.9321009746430188 0.8688983779834822 0
27 Clc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Oc1ccccc1 0.69 0.700550738081423 0.8701384187701344 0.700550738081423 0.8701384187701344 0
35 Cc1ccc(C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cnn(C)c2)n1 0.6 0.41543099473260514 0.8234333057741493 0.41543099473260514 0.8234333057741493 1
34 Cn1cc(-c2ccnc(Nc3cccc(NC(=O)c4ccc(N5CCOCC5)cc4)c3)n2)cn1 0.54 0.45743125284914615 0.8485497418675281 0.45743125284914615 0.8485497418675281 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.6981404318925082 0.8930635420315812 0.6981404318925082 0.8930635420315812 1
